"16686","4960","United States","1","16686","10.1016/j.jeconom.2012.06.014","12","2012","0304-4076","Hodges-Lehmann optimality for testing moment conditions","Journal of Econometrics","bwl",\N
"16687","4960","Switzerland","1","16687","10.1016/j.jeconom.2012.05.024","19","2012","0304-4076","Ratio-based estimators for a change point in persistence","Journal of Econometrics","bwl",\N
"16701","4964","United States","1","16701","10.1016/j.jeconom.2012.05.006","22","2012","0304-4076","Inference regarding multiple structural changes in linear models with endogenous regressors","Journal of Econometrics","bwl",\N
"16704","4964","Japan","2","16704","10.1016/j.jeconom.2013.08.017","39","2014","0304-4076","Marginal likelihood for Markov-switching and change-point GARCH models","Journal of Econometrics","bwl",\N
"16707","4966","Finland","1","16707","10.1016/j.jeconom.2013.03.008","14","2013","0304-4076","Testing for a break in trend when the order of integration is unknown","Journal of Econometrics","bwl",\N
"16709","4966","Korea (South)","2","16709","10.1016/j.jeconom.2015.02.009","16","2015","0304-4076","High dimensional problems in econometrics","Journal of Econometrics","bwl",\N
"16749","4975","Portugal","1","16749","10.1016/j.jeconom.2014.05.016","18","2014","0304-4076","Consistent estimation with many moment inequalities","Journal of Econometrics","bwl",\N
"16751","4975","China","1","16751","10.1016/j.jeconom.2014.05.005","20","2014","0304-4076","Pricing default events: Surprise, exogeneity and contagion","Journal of Econometrics","bwl",\N
"16752","4975","Belgium","1","16752","10.1016/s0304-4076(11)00013-3","3","2011","0304-4076","Editorial Board","Journal of Econometrics","bwl",\N
"16753","4975","Spain","2","16753","10.1016/j.jeconom.2012.01.009","14","2012","0304-4076","Bias in dynamic panel models under time series misspecification","Journal of Econometrics","bwl",\N
"16754","4976","United States","1","16754","10.1016/j.jeconom.2011.02.010","30","2011","0304-4076","How useful are no-arbitrage restrictions for forecasting the term structure of interest rates?","Journal of Econometrics","bwl",\N
"16755","4976","Germany","1","16755","10.1016/j.jeconom.2011.02.019","69","2011","0304-4076","Predictability of stock returns and asset allocation under structural breaks","Journal of Econometrics","bwl",\N
"16756","4976","Indonesia","1","16756","10.1016/j.jeconom.2011.02.006","21","2011","0304-4076","Bayesian inference in a correlated random coefficients model: Modeling causal effect heterogeneity with an application to heterogeneous returns to schooling","Journal of Econometrics","bwl",\N
"16757","4976","Hong Kong","1","16757","10.1016/j.jeconom.2018.11.001","2","2018","0304-4076","Editorial introduction on complexity and big data in economics and finance: Recent developments from a Bayesian perspective","Journal of Econometrics","bwl",\N
"16758","4976","France","1","16758","10.1016/j.jeconom.2011.03.004","22","2011","0304-4076","Asymptotic distributions of impulse response functions in short panel vector autoregressions","Journal of Econometrics","bwl",\N
"16759","4977","Brazil","1","16759","10.1016/j.jeconom.2011.02.004","21","2011","0304-4076","Integrated variance forecasting: Model based vs. reduced form","Journal of Econometrics","bwl",\N
"16767","4978","Australia","1","16767","10.1016/j.jeconom.2018.12.002","1","2018","0304-4076","An Econometric Life","Journal of Econometrics","bwl",\N
"16769","4978","Luxembourg","1","16769","10.1016/j.jeconom.2013.06.006","21","2014","0304-4076","A flexible parametric approach for estimating switching regime models and treatment effect parameters","Journal of Econometrics","bwl",\N
"16770","4979","United Kingdom","1","16770","10.1016/j.jeconom.2014.04.004","20","2014","0304-4076","A two-stage procedure for partially identified models","Journal of Econometrics","bwl",\N
"16771","4979","India","1","16771","10.1016/j.jeconom.2014.03.004","40","2014","0304-4076","Generalized dynamic panel data models with random effects for cross-section and time","Journal of Econometrics","bwl",\N
"16772","4979","United States","1","16772","10.1016/j.jeconom.2014.03.009","3","2014","0304-4076","Non parametric analysis of panel data models with","Journal of Econometrics","bwl",\N
"16773","4979","Malaysia","1","16773","10.1016/j.jeconom.2014.03.005","13","2014","0304-4076","Nonparametric tests for tail monotonicity","Journal of Econometrics","bwl",\N
"16774","4979","Sweden","1","16774","10.1016/j.jeconom.2014.04.008","10","2014","0304-4076","Conditional moment models under semi-strong identification","Journal of Econometrics","bwl",\N
"16775","4979","Germany","3","16775","10.1016/j.jeconom.2014.04.013","52","2014","0304-4076","Priced risk and asymmetric volatility in the cross section of skewness","Journal of Econometrics","bwl",\N
"16776","4979","Taiwan","1","16776","10.1016/j.jeconom.2014.04.007","15","2014","0304-4076","Causal discourse in a game of incomplete information","Journal of Econometrics","bwl",\N
"16777","4980","United States","2","16777","10.1016/j.jeconom.2014.04.019","14","2014","0304-4076","Spectral density and spectral distribution inference for long memory time series via fixed-b asymptotics","Journal of Econometrics","bwl",\N
"16778","4980","Cyprus","1","16778","10.1016/j.jeconom.2014.04.001","24","2014","0304-4076","Estimating spot volatility with high-frequency financial data","Journal of Econometrics","bwl",\N
"16779","4980","Australia","1","16779","10.1016/j.jeconom.2014.03.006","19","2014","0304-4076","Adaptive nonparametric instrumental variables estimation: Empirical choice of the regularization parameter","Journal of Econometrics","bwl",\N
"16780","4980","Hong Kong","1","16780","10.1016/j.jeconom.2014.02.010","14","2014","0304-4076","Inference of bidders' risk attitudes in ascending auctions with endogenous entry","Journal of Econometrics","bwl",\N
"16782","4981","United Kingdom","1","16782","10.1016/j.jeconom.2014.03.007","25","2014","0304-4076","Pre and post break parameter inference","Journal of Econometrics","bwl",\N
"16784","4981","India","1","16784","10.1016/j.jeconom.2013.01.005","34","2013","0304-4076","Inference on an extended Roy model, with an application to schooling decisions in France","Journal of Econometrics","bwl",\N
"16785","4981","United States","5","16785","10.1016/j.jeconom.2011.06.002","231","2012","0304-4076","Modeling college major choices using elicited measures of expectations and counterfactuals","Journal of Econometrics","bwl",\N
"16786","4981","Malaysia","1","16786","10.1016/j.jeconom.2011.03.003","16","2011","0304-4076","Nonparametric identification of a binary random factor in cross section data","Journal of Econometrics","bwl",\N
"16787","4981","China","2","16787","10.1016/j.jeconom.2011.02.022","14","2011","0304-4076","Bayesian estimation of an extended local scale stochastic volatility model","Journal of Econometrics","bwl",\N
"16790","4982","Germany","1","16790","10.1016/j.jeconom.2013.10.006","1","2014","0304-4076","Bayesian regression with heteroscedastic error density and","Journal of Econometrics","bwl",\N
"16791","4983","United States","1","16791","10.1016/j.jeconom.2015.06.002","1","2013","0304-4076","Regression Discontinuity Designs with Unknown Discontinuity Points: Testing and Estimation","Journal of Econometrics","bwl",\N
"16793","4984","United States","5","16793","10.1016/j.jeconom.2013.08.038","63","2014","0304-4076","Longevity, life-cycle behavior and pension reform","Journal of Econometrics","bwl",\N
"16794","4984","Australia","1","16794","10.1016/j.jeconom.2013.10.004","15","2014","0304-4076","Testing multiple inequality hypotheses: A smoothed indicator approach","Journal of Econometrics","bwl",\N
"16795","4984","Spain","1","16795","10.1016/j.jeconom.2013.08.030","60","2014","0304-4076","Granger causality, exogeneity, cointegration, and economic policy analysis","Journal of Econometrics","bwl",\N
"16796","4984","Indonesia","1","16796","10.1016/j.jeconom.2011.09.041","22","2012","0304-4076","Local indirect least squares and average marginal effects in nonseparable structural systems","Journal of Econometrics","bwl",\N
"16797","4985","United Kingdom","1","16797","10.1016/j.jeconom.2011.04.004","14","2012","0304-4076","Optimal inference for instrumental variables regression with non-Gaussian errors","Journal of Econometrics","bwl",\N
"16799","4985","United States","1","16799","10.1016/j.jeconom.2011.10.004","12","2012","0304-4076","ARCH/GARCH with persistent covariate: Asymptotic theory of MLE","Journal of Econometrics","bwl",\N
"16801","4985","Japan","1","16801","10.1016/j.jeconom.2011.08.006","14","2012","0304-4076","Tikhonov regularization for nonparametric instrumental variable estimators","Journal of Econometrics","bwl",\N
"16802","4985","Belgium","1","16802","10.1016/j.jeconom.2011.11.002","6","2012","0304-4076","Annals issue on identification and decisions","Journal of Econometrics","bwl",\N
"16803","4985","Iran","1","16803","10.1016/j.jeconom.2011.10.003","24","2012","0304-4076","Semiparametric estimation of Markov decision processes with continuous state space","Journal of Econometrics","bwl",\N
"16804","4986","China","1","16804","10.1016/j.jeconom.2014.03.011","26","2014","0304-4076","Modeling multivariate extreme events using self-exciting point processes","Journal of Econometrics","bwl",\N
"16805","4988","United Kingdom","1","16805","10.1016/j.jeconom.2011.12.004","50","2012","0304-4076","Testing for jumps in noisy high frequency data","Journal of Econometrics","bwl",\N
"16827","4995","China","1","16827","10.1016/j.jeconom.2013.08.032","11","2014","0304-4076","The aggregation of dynamic relationships caused by incomplete information","Journal of Econometrics","bwl",\N
"16828","4995","Belgium","1","16828","10.1016/j.jeconom.2013.08.031","21","2014","0304-4076","Summability of stochastic processes - A generalization of integration for non-linear processes","Journal of Econometrics","bwl",\N
"16829","4995","Norway","1","16829","10.1016/j.jeconom.2013.08.023","29","2014","0304-4076","The estimation of misspecified long memory models","Journal of Econometrics","bwl",\N
"16830","4995","Spain","2","16830","10.1016/j.jeconom.2013.08.035","31","2014","0304-4076","A new approach to Bayesian hypothesis testing","Journal of Econometrics","bwl",\N
"16831","4996","United States","1","16831","10.1016/j.jeconom.2013.08.036","11","2014","0304-4076","An asymptotic analysis of likelihood-based diffusion model selection using high frequency data","Journal of Econometrics","bwl",\N
"16832","4996","Japan","1","16832","10.1016/j.jeconom.2013.08.021","2","2014","0304-4076","Annals issue of Journal of Econometrics ‘‘ Recent Advances in","Journal of Econometrics","bwl",\N
"16833","4997","Belgium","1","16833","10.1016/j.jeconom.2013.08.037","18","2014","0304-4076","On empirical likelihood statistical functions","Journal of Econometrics","bwl",\N
"16834","4997","United States","2","16834","10.1016/s0304-4076(12)00170-4","4","2012","0304-4076","List of Referees From January 1, 2011 to December 31, 2011","Journal of Econometrics","bwl",\N
"16836","4997","Spain","2","16836","10.1016/j.jeconom.2012.06.001","21","2012","0304-4076","Higher order properties of the wild bootstrap under misspecification","Journal of Econometrics","bwl",\N
"16838","4998","United States","2","16838","10.1016/j.jeconom.2012.06.010","39","2012","0304-4076","A Bayesian analysis of payday loans and their regulation","Journal of Econometrics","bwl",\N
"16839","4998","India","1","16839","10.1016/j.jeconom.2012.06.013","37","2012","0304-4076","Confronting model misspecification in macroeconomics","Journal of Econometrics","bwl",\N
"16840","4998","Hong Kong","1","16840","10.1016/j.jeconom.2012.07.001","26","2012","0304-4076","Semiparametric trending panel data models with cross-sectional dependence","Journal of Econometrics","bwl",\N
"16841","4998","France","1","16841","10.1016/j.jeconom.2012.06.002","6","2012","0304-4076","Introduction for the annals issue of the Journal of Econometrics on “Bayesian Models, Methods and Applications”","Journal of Econometrics","bwl",\N
"16842","4999","United States","7","16842","10.1016/j.jeconom.2012.06.003","22","2012","0304-4076","Nonparametric Bayesian modelling of monotone preferences for discrete choice experiments","Journal of Econometrics","bwl",\N
"16843","4999","Brazil","2","16843","10.1016/j.jeconom.2012.06.011","40","2012","0304-4076","A class of adaptive importance sampling weighted EM algorithms for efficient and robust posterior and predictive simulation","Journal of Econometrics","bwl",\N
"16844","4999","Germany","1","16844","10.1016/j.jeconom.2012.06.012","19","2012","0304-4076","Generalized smooth finite mixtures","Journal of Econometrics","bwl",\N
"16845","4999","Spain","1","16845","10.1016/j.jeconom.2012.04.002","14","2012","0304-4076","Determinacy, indeterminacy and dynamic misspecification in linear rational expectations models","Journal of Econometrics","bwl",\N
"16846","4999","France","1","16846","10.1016/j.jeconom.2010.03.029","64","2011","0304-4076","A reduced form framework for modeling volatility of speculative prices based on realized variation measures","Journal of Econometrics","bwl",\N
"16848","5001","Pakistan","1","16848","10.1016/j.jeconom.2014.05.017","38","2014","0304-4076","Disentangling systematic and idiosyncratic dynamics in panels of volatility measures","Journal of Econometrics","bwl",\N
"16849","5001","Italy","1","16849","10.1016/j.jeconom.2011.09.042","32","2012","0304-4076","Estimation of dynamic models with nonparametric simulated maximum likelihood","Journal of Econometrics","bwl",\N
"16850","5001","South Africa","1","16850","10.1016/j.jeconom.2013.05.005","28","2013","0304-4076","Binary choice models with discrete regressors: Identification and misspecification","Journal of Econometrics","bwl",\N
"16852","5001","Malaysia","3","16852","10.1016/j.jeconom.2013.04.020","30","2013","0304-4076","Nonparametric dynamic panel data models: Kernel estimation and specification testing","Journal of Econometrics","bwl",\N
"16854","5001","Ireland","1","16854","10.1016/j.jeconom.2013.05.002","28","2013","0304-4076","Efficient learning via simulation: A marginalized resample-move approach","Journal of Econometrics","bwl",\N
"16855","5001","Germany","3","16855","10.1016/j.jeconom.2013.05.001","12","2013","0304-4076","Robust adaptive rate-optimal testing for the white noise hypothesis","Journal of Econometrics","bwl",\N
"16856","5001","Hong Kong","1","16856","10.1016/j.jeconom.2013.04.013","14","2013","0304-4076","Least squares estimation in a simple random coefficient autoregressive model","Journal of Econometrics","bwl",\N
"16857","5002","Australia","1","16857","10.1016/j.jeconom.2013.04.016","54","2013","0304-4076","A Markov-switching multifractal inter-trade duration model, with application to US equities","Journal of Econometrics","bwl",\N
"16858","5002","France","1","16858","10.1016/j.jeconom.2013.04.011","33","2013","0304-4076","Predictive regression under various degrees of persistence and robust long-horizon regression","Journal of Econometrics","bwl",\N
"16861","5002","Japan","1","16861","10.1016/j.jeconom.2011.11.005","19","2012","0304-4076","Robust subsampling","Journal of Econometrics","bwl",\N
"16862","5002","Hong Kong","1","16862","10.1016/j.jeconom.2012.06.005","36","2012","0304-4076","Bayesian model averaging in the instrumental variable regression model","Journal of Econometrics","bwl",\N
"16863","5002","Russia","1","16863","10.1016/j.jeconom.2010.03.012","68","2011","0304-4076","Estimating covariation: Epps effect, microstructure noise","Journal of Econometrics","bwl",\N
"16865","5003","United States","2","16865","10.1016/j.jeconom.2013.08.027","38","2014","0304-4076","Aggregation in large dynamic panels","Journal of Econometrics","bwl",\N
"16866","5003","Germany","1","16866","10.1016/j.jeconom.2010.03.011","29","2011","0304-4076","Estimation of objective and risk-neutral distributions based on moments of integrated volatility","Journal of Econometrics","bwl",\N
"16867","5003","Greece","1","16867","10.1016/j.jeconom.2012.11.002","32","2013","0304-4076","Chi-squared tests for evaluation and comparison of asset pricing models","Journal of Econometrics","bwl",\N
"16869","5003","Hong Kong","1","16869","10.1016/j.jeconom.2012.11.004","13","2013","0304-4076","Quasi ML estimation of the panel AR(1) model with arbitrary initial conditions","Journal of Econometrics","bwl",\N
"16870","5004","United States","1","16870","10.1016/j.jeconom.2013.08.010","47","2014","0304-4076","Estimating and testing a quantile regression model with interactive effects","Journal of Econometrics","bwl",\N
"16874","5005","United States","1","16874","10.1016/j.jeconom.2012.02.008","7","2012","0304-4076","Pseudo-Gaussian and rank-based optimal tests for random individual effects in large n small T panels","Journal of Econometrics","bwl",\N
"16875","5005","Australia","1","16875","10.1016/j.jeconom.2011.08.009","11","2012","0304-4076","Functional coefficient regression models with time trend","Journal of Econometrics","bwl",\N
"16876","5005","Hong Kong","1","16876","10.1016/s0304-4076(12)00090-5","0","2012","0304-4076","2011 Dennis J. Aigner Award","Journal of Econometrics","bwl",\N
"16877","5006","United Kingdom","1","16877","10.1016/j.jeconom.2012.04.003","18","2012","0304-4076","Towards estimating extremal serial dependence via the bootstrapped extremogram","Journal of Econometrics","bwl",\N
"16878","5006","Italy","1","16878","10.1016/j.jeconom.2012.02.006","6","2012","0304-4076","What is sensible for your agents should be sensible for yourself","Journal of Econometrics","bwl",\N
"16879","5006","United States","3","16879","10.1016/s0304-4076(12)00092-9","0","2012","0304-4076","List of the JE Fellows as of January 2011","Journal of Econometrics","bwl",\N
"16880","5006","Malaysia","1","16880","10.1016/j.jeconom.2012.03.004","19","2012","0304-4076","Pseudo conditional maximum likelihood estimation of the dynamic logit model for binary panel data","Journal of Econometrics","bwl",\N
"16881","5006","Germany","1","16881","10.1016/j.jeconom.2014.04.014","21","2014","0304-4076","Theory-coherent forecasting","Journal of Econometrics","bwl",\N
"16882","5006","Switzerland","1","16882","10.1016/j.jeconom.2012.03.003","36","2012","0304-4076","International market links and volatility transmission","Journal of Econometrics","bwl",\N
"16885","5007","Switzerland","1","16885","10.1016/j.jeconom.2012.05.008","640","2012","0304-4076","Proofs for large sample properties of generalized method of moments estimators","Journal of Econometrics","bwl",\N
"16886","5007","Japan","1","16886","10.1016/j.jeconom.2012.01.007","16","2012","0304-4076","Comparison of misspecified calibrated models: The minimum distance approach","Journal of Econometrics","bwl",\N
"16887","5007","New Zealand","1","16887","10.1016/s0304-4076(12)00017-6","3","2012","0304-4076","Editorial Board","Journal of Econometrics","bwl",\N
"16888","5007","Hong Kong","1","16888","10.1016/j.jeconom.2012.01.017","16","2012","0304-4076","Asymptotics for LS, GLS, and feasible GLS statistics in an AR(1) model with conditional heteroskedasticity","Journal of Econometrics","bwl",\N
"16889","5008","Brazil","1","16889","10.1016/j.jeconom.2012.01.022","21","2012","0304-4076","Cointegrating rank selection in models with time-varying variance","Journal of Econometrics","bwl",\N
"16890","5008","Italy","2","16890","10.1016/j.jeconom.2012.01.025","13","2012","0304-4076","Optimal estimation under nonstandard conditions","Journal of Econometrics","bwl",\N
"16891","5008","Korea (South)","1","16891","10.1016/j.jeconom.2012.01.006","27","2012","0304-4076","Sieve estimation of panel data models with cross section dependence","Journal of Econometrics","bwl",\N
"16892","5008","United States","4","16892","10.1016/j.jeconom.2012.01.016","12","2012","0304-4076","Robustifying multivariate trend tests to nonstationary volatility","Journal of Econometrics","bwl",\N
"16893","5008","China","1","16893","10.1016/j.jeconom.2012.01.029","19","2012","0304-4076","Model selection in the presence of nonstationarity","Journal of Econometrics","bwl",\N
"16894","5008","Japan","1","16894","10.1016/j.jeconom.2012.01.019","27","2012","0304-4076","Spurious regressions in technical trading","Journal of Econometrics","bwl",\N
"16895","5008","Hong Kong","1","16895","10.1016/j.jeconom.2012.01.030","23","2012","0304-4076","Stationarity-based specification tests for diffusions when the process is nonstationary","Journal of Econometrics","bwl",\N
"16897","5009","United Kingdom","1","16897","10.1016/j.jeconom.2012.01.018","20","2012","0304-4076","Testing for unit roots in the presence of uncertainty over both the trend and initial condition","Journal of Econometrics","bwl",\N
"16898","5010","United States","3","16898","10.1016/j.jeconom.2012.01.008","22","2012","0304-4076","Beyond panel unit root tests: Using multiple testing to determine the nonstationarity properties of individual series in a panel","Journal of Econometrics","bwl",\N
"16900","5017","Germany","1","16900","10.1016/j.jeconom.2011.12.003","12","2012","0304-4076","The HESSIAN method: Highly efficient simulation smoothing, in a nutshell","Journal of Econometrics","bwl",\N
"16902","5020","Switzerland","1","16902","10.1016/j.jeconom.2011.12.002","29","2012","0304-4076","Likelihood estimation and inference in threshold regression","Journal of Econometrics","bwl",\N
"16904","5022","United Kingdom","2","16904","10.1016/j.jeconom.2012.01.010","39","2012","0304-4076","Time-varying leverage effects","Journal of Econometrics","bwl",\N
"16905","5022","Australia","1","16905","10.1016/j.jeconom.2012.01.021","17","2012","0304-4076","Model selection criteria for the leads-and-lags cointegrating regression","Journal of Econometrics","bwl",\N
"16906","5022","Italy","1","16906","10.1016/j.jeconom.2012.01.014","35","2012","0304-4076","Statistical tests for multiple forecast comparison","Journal of Econometrics","bwl",\N
"16907","5022","Portugal","1","16907","10.1016/j.jeconom.2012.01.023","37","2012","0304-4076","Persistence-robust surplus-lag Granger causality testing","Journal of Econometrics","bwl",\N
"16908","5022","Hong Kong","1","16908","10.1016/j.jeconom.2012.01.012","27","2012","0304-4076","Random walk or chaos: A formal test on the Lyapunov exponent","Journal of Econometrics","bwl",\N
"16909","5022","United States","2","16909","10.1016/j.jeconom.2012.01.028","21","2012","0304-4076","Exact local Whittle estimation of fractionally cointegrated systems","Journal of Econometrics","bwl",\N
"16910","5022","Malaysia","2","16910","10.1016/j.jeconom.2012.01.027","20","2012","0304-4076","Robust inference in nonstationary time series models","Journal of Econometrics","bwl",\N
"16911","5022","China","1","16911","10.1016/j.jeconom.2018.04.006","5","2018","0304-4076","Estimation of longrun variance of continuous time stochastic process using discrete sample","Journal of Econometrics","bwl",\N
"16912","5022","Japan","1","16912","10.1016/j.jeconom.2010.07.005","73","2011","0304-4076","Realized volatility","Journal of Econometrics","bwl",\N
"16913","5022","Norway","1","16913","10.1016/j.jeconom.2010.07.003","27","2011","0304-4076","The effects of information about health hazards in food on consumers' choice process","Journal of Econometrics","bwl",\N
"16914","5023","United States","2","16914","10.1016/j.jeconom.2010.07.004","21","2011","0304-4076","The distortion of information to support an emerging evaluation of risk","Journal of Econometrics","bwl",\N
"16915","5023","Japan","1","16915","10.1016/j.jeconom.2010.12.005","10","2011","0304-4076","A martingale approach for testing diffusion models based on infinitesimal operator","Journal of Econometrics","bwl",\N
"16916","5023","Greece","1","16916","10.1016/j.jeconom.2016.04.007","7","2016","0304-4076","The econometric analysis of mixed frequency data sampling","Journal of Econometrics","bwl",\N
"16918","5026","United States","1","16918","10.1016/j.jeconom.2010.10.003","26","2011","0304-4076","Empirical likelihood block bootstrapping","Journal of Econometrics","bwl",\N
"16919","5026","Japan","1","16919","10.1016/j.jeconom.2010.11.006","28","2011","0304-4076","Estimating features of a distribution from binomial data","Journal of Econometrics","bwl",\N
"16920","5027","Australia","1","16920","10.1016/j.jeconom.2010.11.005","53","2011","0304-4076","Market liquidity as dynamic factors","Journal of Econometrics","bwl",\N
"16921","5027","United States","1","16921","10.1016/j.jeconom.2010.11.001","11","2011","0304-4076","Factor structures for panel and multivariate time series data","Journal of Econometrics","bwl",\N
"16922","5027","Germany","1","16922","10.1016/j.jeconom.2010.11.004","23","2011","0304-4076","Dynamic factors in the presence of blocks","Journal of Econometrics","bwl",\N
"16923","5027","Switzerland","1","16923","10.1016/j.jeconom.2010.11.002","57","2011","0304-4076","Infinite-dimensional VARs and factor models","Journal of Econometrics","bwl",\N
"16924","5027","Japan","2","16924","10.1016/j.jeconom.2011.02.012","76","2011","0304-4076","A two-step estimator for large approximate dynamic factor models based on Kalman filtering","Journal of Econometrics","bwl",\N
"16927","5028","Netherlands","1","16927","10.1016/j.jeconom.2013.04.009","51","2013","0304-4076","Time-varying combinations of predictive densities using nonlinear filtering","Journal of Econometrics","bwl",\N
"16928","5028","Poland","1","16928","10.1016/j.jeconom.2014.09.006","3","2015","0304-4076","Goodness-of-fit tests based on series estimators in nonparametric","Journal of Econometrics","bwl",\N
"16930","5028","United States","5","16930","10.1016/j.jeconom.2013.01.003","45","2013","0304-4076","Predicting binary outcomes","Journal of Econometrics","bwl",\N
"16931","5028","Malaysia","1","16931","10.1016/j.jeconom.2014.04.015","38","2014","0304-4076","Bootstrapping factor-augmented regression models","Journal of Econometrics","bwl",\N
"16932","5028","China","1","16932","10.1016/j.jeconom.2010.09.009","1","2011","0304-4076","Journal of Econometrics 160 2011","Journal of Econometrics","bwl",\N
"16933","5028","Belgium","1","16933","10.1016/j.jeconom.2012.01.033","43","2012","0304-4076","Nonparametric identification in nonseparable panel data models with generalized fixed effects","Journal of Econometrics","bwl",\N
"16935","5028","Germany","2","16935","10.1016/j.jeconom.2012.11.005","17","2013","0304-4076","Tests for m-dependence based on sample splitting methods","Journal of Econometrics","bwl",\N
"16936","5029","United States","3","16936","10.1016/j.jeconom.2012.07.002","21","2012","0304-4076","Econometric analysis of present value models when the discount factor is near one","Journal of Econometrics","bwl",\N
"16938","5030","United Kingdom","2","16938","10.1016/j.jeconom.2018.12.001","0","2018","0304-4076","Annals Issue in Honor of Jerry A. Hausman","Journal of Econometrics","bwl",\N
"16941","5030","India","1","16941","10.1016/j.jeconom.2013.02.009","78","2013","0304-4076","Inference on impulse response functions in structural VAR models","Journal of Econometrics","bwl",\N
"16942","5030","United States","1","16942","10.1016/j.jeconom.2010.03.007","27","2011","0304-4076","Estimating quadratic variation when quoted prices change by a constant increment","Journal of Econometrics","bwl",\N
"16943","5030","Australia","1","16943","10.1016/j.jeconom.2010.03.015","47","2011","0304-4076","Covariance measurement in the presence of non-synchronous trading and market microstructure noise","Journal of Econometrics","bwl",\N
"16944","5030","Greece","1","16944","10.1016/j.jeconom.2010.03.009","33","2011","0304-4076","Econometric analysis of jump-driven stochastic volatility models","Journal of Econometrics","bwl",\N
"16945","5030","Thailand","1","16945","10.1016/j.jeconom.2010.03.023","72","2011","0304-4076","Realized jumps on financial markets and predicting credit spreads","Journal of Econometrics","bwl",\N
"16946","5031","Netherlands","1","16946","10.1016/j.jeconom.2010.03.026","28","2011","0304-4076","Box-Cox transforms for realized volatility","Journal of Econometrics","bwl",\N
"16947","5031","United States","2","16947","10.1016/j.jeconom.2010.03.027","37","2011","0304-4076","Market microstructure noise, integrated variance estimators, and the accuracy of asymptotic approximations","Journal of Econometrics","bwl",\N
"16948","5031","Malaysia","1","16948","10.1016/j.jeconom.2010.03.024","34","2011","0304-4076","High-frequency returns, jumps and the mixture of normals hypothesis","Journal of Econometrics","bwl",\N
"16949","5031","China","1","16949","10.1016/j.jeconom.2010.03.030","34","2011","0304-4076","Edgeworth expansions for realized volatility and related estimators","Journal of Econometrics","bwl",\N
"16950","5031","Jordan","1","16950","10.1016/j.jeconom.2010.03.035","58","2011","0304-4076","Volatility forecasting and microstructure noise","Journal of Econometrics","bwl",\N
"16951","5031","Hong Kong","1","16951","10.1016/j.jeconom.2010.03.036","26","2011","0304-4076","Causality effects in return volatility measures with random times","Journal of Econometrics","bwl",\N
"16953","5032","Korea (South)","1","16953","10.1016/j.jeconom.2011.09.024","21","2012","0304-4076","Functional regression of continuous state distributions","Journal of Econometrics","bwl",\N
"16954","5032","France","2","16954","10.1016/j.jeconom.2012.06.006","42","2012","0304-4076","Probabilistic forecasts of volatility and its risk premia","Journal of Econometrics","bwl",\N
"16957","5032","Austria","1","16957","10.1016/j.jeconom.2010.11.009","15","2011","0304-4076","A characterization of vector autoregressive processes with common cyclical features","Journal of Econometrics","bwl",\N
"16958","5032","China","1","16958","10.1016/j.jeconom.2010.09.011","22","2011","0304-4076","Multivariate contemporaneous-threshold autoregressive models","Journal of Econometrics","bwl",\N
"16959","5032","Republic of Singapore","1","16959","10.1016/j.jeconom.2009.10.010","37","2011","0304-4076","A tale of two yield curves: Modeling the joint term structure of dollar and euro interest rates","Journal of Econometrics","bwl",\N
"16960","5032","Greece","1","16960","10.1016/j.jeconom.2010.10.002","31","2011","0304-4076","Spatial heteroskedasticity and autocorrelation consistent estimation of covariance matrix","Journal of Econometrics","bwl",\N
"16961","5032","Switzerland","1","16961","10.1016/j.jeconom.2013.08.011","26","2014","0304-4076","Estimating a semi-parametric duration model without specifying heterogeneity","Journal of Econometrics","bwl",\N
"16967","5035","United Kingdom","1","16967","10.1016/j.jeconom.2011.03.006","17","2011","0304-4076","An I(d) model with trend and cycles","Journal of Econometrics","bwl",\N
"16968","5035","Malaysia","1","16968","10.1016/j.jeconom.2010.03.028","161","2011","0304-4076","Ultra high frequency volatility estimation with dependent microstructure noise","Journal of Econometrics","bwl",\N
"16969","5036","United Kingdom","1","16969","10.1016/j.jeconom.2012.08.011","80","2013","0304-4076","Fat tails, VaR and subadditivity","Journal of Econometrics","bwl",\N
"16971","5037","United States","1","16971","10.1016/j.jeconom.2012.08.003","21","2013","0304-4076","Bootstrapping realized multivariate volatility measures","Journal of Econometrics","bwl",\N
"16972","5037","Brazil","1","16972","10.1016/j.jeconom.2012.08.010","23","2013","0304-4076","The method of simulated quantiles","Journal of Econometrics","bwl",\N
"16977","5038","Germany","1","16977","10.1016/j.jeconom.2015.03.027","1","2014","0304-4076","High Dimensional Dynamic Stochastic Copula Models ∗","Journal of Econometrics","bwl",\N
"16980","5039","Korea (South)","1","16980","10.1016/j.jeconom.2011.01.001","17","2011","0304-4076","A bootstrap-assisted spectral test of white noise under unknown dependence","Journal of Econometrics","bwl",\N
"16982","5040","United Kingdom","3","16982","10.1016/j.jeconom.2011.09.037","11","2012","0304-4076","A simple test for regression specification with non-nested alternatives","Journal of Econometrics","bwl",\N
"16984","5040","India","2","16984","10.1016/j.jeconom.2011.11.009","22","2012","0304-4076","Testing for a unit root in a random coefficient panel data model","Journal of Econometrics","bwl",\N
"16985","5040","United States","5","16985","10.1016/j.jeconom.2013.04.004","55","2013","0304-4076","Modelling and forecasting government bond spreads in the euro area: A GVAR model","Journal of Econometrics","bwl",\N
