"476699","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00374","NeuroIS—Alternative or Complement to Existing Methods? Illustrating the Holistic Effects of Neuroscience and Self-Reported Data in the Context of Technostress Research","Association for Information Systems","15","10","0","7","2011","bwl"
"476700","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00309","A Structured Approach for Designing Collaboration Experiences for Virtual Worlds","Association for Information Systems","13","10","0","5","2011","bwl"
"476701","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00486","Cyberbullying Victimization through Social Networking Sites and Adjustment Difficulties: The Role of Parental Mediation","Association for Information Systems","19","10","0","2","2011","bwl"
"476702","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00334","The Tables Have Turned: How Can the Information Systems Field Contribute to Technology and Innovation Management Research?","Association for Information Systems","14","5","0","16","2011","bwl"
"476703","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00261","On Quality and Communication: The Relevance of Critical Theory to Health Informatics","Association for Information Systems","12","3","0","3","2011","bwl"
"476704","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00304","Morality, Ethics, and Reflection: A Categorization of Normative IS Research","Association for Information Systems","13","8","0","6","2011","bwl"
"476705","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00263","The Clinical Impact of eHealth on the Self-Management of Diabetes: A Double Adoption Perspective","Association for Information Systems","12","3","0","1","2011","bwl"
"476706","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00297","A Look Toward the Future: Decision Support Systems Research is Alive and Well","Association for Information Systems","13","5","0","8","2011","bwl"
"476707","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00294","A Glorious and Not-So-Short History of the Information Systems Field","Association for Information Systems","13","4","0","17","2011","bwl"
"476708","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00273","Designing Collaborative Systems to Enhance Team Performance","Association for Information Systems","12","8","0","4","2011","bwl"
"476709","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00348","Developing the Agile IS Development Practices in Large-Scale IT Projects: The Trust-Mediated Organizational Controls and IT Project Team Capabilities Perspectives","Association for Information Systems","14","12","0","4","2011","bwl"
"476710","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00292","Business and Information Systems Engineering: A Complementary Approach to Information Systems – What We Can Learn from the Past and May Conclude from Present Reflection on the Future","Association for Information Systems","13","4","0","3","2011","bwl"
"476711","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00343","The Influence of Analyst Communication in IS Projects","Association for Information Systems","14","9","0","6","2011","bwl"
"476712","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00315","Design Science in Decision Support Systems Research: An Assessment using the Hevner, March, Park, and Ram Guidelines","Association for Information Systems","13","11","0","5","2011","bwl"
"476713","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00405","Loyalty, Ideology, and Identification: An Empirical Study of the Attitudes and Behaviors of Passive Users of Open Source Software","Association for Information Systems","16","8","0","4","2011","bwl"
"476714","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00379","Through the Printing Press: An Account of Open Practices in the Swedish Newspaper Industry","Association for Information Systems","15","11","0","3","2011","bwl"
"476715","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00399","Fake-Website Detection Tools: Identifying Elements that Promote Individuals’ Use and Enhance Their Performance","Association for Information Systems","16","6","0","3","2011","bwl"
"476716","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00411","Technology, Humanness, and Trust: Rethinking Trust in Technology","Association for Information Systems","16","10","0","7","2011","bwl"
"476717","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00462","Business Intelligence Capability: The Effect of Top Management and the Mediating Roles of User Participation and Analytical Decision Making Orientation","Association for Information Systems","18","7","0","3","2011","bwl"
"476718","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00296","The Past, Present, and Future of “IS Success”","Association for Information Systems","13","5","0","16","2011","bwl"
"476719","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00278","Secondary Design: A Case of Behavioral Design Science Research","Association for Information Systems","12","10","0","7","2011","bwl"
"476720","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00275","An Event Study Analysis of the Economic Impact of IT Operational Risk and its Subcategories","Association for Information Systems","12","9","0","5","2011","bwl"
"476721","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00337","Information Technology, Materiality, and Organizational Change: A Professional Odyssey","Association for Information Systems","14","7","0","14","2011","bwl"
"476722","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00352","The Role of Signaling Identity in the Adoption of Personal Technologies","Association for Information Systems","15","2","0","6","2011","bwl"
"476723","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00303","Complementarities and Substitutabilities Among Knowledge Sourcing Strategies and Their Impact on Firm Performance","Association for Information Systems","13","7","0","3","2011","bwl"
"476724","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00387","Interrupting the Workplace: Examining Stressors in an Information Technology Context","Association for Information Systems","16","1","0","8","2011","bwl"
"476725","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00375","Using Measures of Risk Perception to Predict Information Security Behavior: Insights from Electroencephalography (EEG)","Association for Information Systems","15","10","0","5","2011","bwl"
"476726","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00424","Neural Correlates of Protection Motivation for Secure IT Behaviors: An fMRI Examination","Association for Information Systems","17","3","0","11","2011","bwl"
"476727","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00420","Organizational Violations of Externally Governed Privacy and Security Rules: Explaining and Predicting Selective Violations under Conditions of Strain and Excess","Association for Information Systems","17","1","0","10","2011","bwl"
"476728","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00409","Consumer Co-creation of Digital Culture Products: Business Threat or New Opportunity?","Association for Information Systems","16","9","0","5","2011","bwl"
"476729","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00282","Validity Issues in the Use of Social Network Analysis with Digital Trace Data","Association for Information Systems","12","12","0","21","2011","bwl"
"476730","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00503","Demystifying the Influential IS Legends of Positivism","Association for Information Systems","19","7","0","1","2011","bwl"
"476731","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00446","Communicating Personal Health Information in Virtual Health Communities: An Integration of Privacy Calculus Model and Affective Commitment","Association for Information Systems","18","1","0","3","2011","bwl"
"476732","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00474","Shared Benefits and Information Privacy: What Determines Smart Meter Technology Adoption?","Association for Information Systems","18","11","0","2","2011","bwl"
"476733","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00295","Digitizing Government Interactions with Constituents: An Historical Review of E-Government Research in Information Systems","Association for Information Systems","13","5","0","23","2011","bwl"
"476734","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00326","Organizational Climate and Perceived Manager Effectiveness: Influencing Perceived Usefulness of Knowledge Sharing Mechanisms","Association for Information Systems","14","3","0","4","2011","bwl"
"476735","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00414","Fostering Fast-response Spontaneous Virtual Team: Effects of Member Skill Awareness and Shared Governance on Team Cohesion and Outcomes","Association for Information Systems","16","11","0","3","2011","bwl"
"476736","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00377","Towards a NeuroIS Research Methodology: Intensifying the Discussion on Methods, Tools, and Measurement","Association for Information Systems","15","10","0","9","2011","bwl"
"476737","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00323","Work System Theory: Overview of Core Concepts, Extensions, and Challenges for the Future","Association for Information Systems","14","2","0","22","2011","bwl"
"476738","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00392","Does Professionalism Matter in the IT Workforce? An Empirical Examination of IT Professionals","Association for Information Systems","16","4","0","1","2011","bwl"
"476739","1536-9323","Journal of the Association for Information Systems","10.17705/jais1.00485","The Role of Information and Communication Technology in Self-Management of Chronic Diseases: An Empirical Investigation through Value Sensitive Design","Association for Information Systems","19","2","0","1","2011","bwl"
"476740","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00469","Controlling for Lexical Closeness in Survey Research: A Demonstration on the Technology Acceptance Model","Association for Information Systems","18","10","0","6","2011","bwl"
"476741","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00319","Examining Knowledge Management Enabled Performance for Hospital Professionals: A Dynamic Capability View and the Mediating Role of Process Capability","Association for Information Systems","13","12","0","5","2011","bwl"
"476742","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00280","Leaving the Beaten Tracks in Creative Work – A Design Theory for Systems that Support Convergent and Divergent Thinking","Association for Information Systems","12","11","0","4","2011","bwl"
"476743","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00402","The Impact of Functional Affordances and Symbolic Expressions on the Formation of Beliefs","Association for Information Systems","16","7","0","3","2011","bwl"
"476744","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00353","A Theory of Organization-EHR Affordance Actualization","Association for Information Systems","15","2","0","17","2011","bwl"
"476745","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00305","Is This Review Believable? A Study of Factors Affecting the Credibility of Online Consumer Reviews from an ELM Perspective","Association for Information Systems","13","8","0","27","2011","bwl"
"476746","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00313","Team Collaboration in Virtual Worlds: Editorial to the Special Issue","Association for Information Systems","13","10","0","8","2011","bwl"
"476747","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00441","Why Individuals Participate in Micro-task Crowdsourcing Work Environment: Revealing Crowdworkers’ Perceptions","Association for Information Systems","17","10","0","6","2011","bwl"
"476748","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00270","IT Capabilities, Process-Oriented Dynamic Capabilities, and Firm Financial Performance","Association for Information Systems","12","7","0","27","2011","bwl"
"476749","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00344","The Social Component of Information Systems—How Sociability Contributes to Technology Acceptance","Association for Information Systems","14","10","0","11","2011","bwl"
"476750","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00403","Proposing the Multimotive Information Systems Continuance Model (MISC) to Better Explain End-User System Evaluations and Continuance Intentions","Association for Information Systems","16","7","0","9","2011","bwl"
"476751","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00421","Entangled Stakeholder Roles and Perceptions in Health Information Systems: A Longitudinal Study of the U.K. NHS N3 Network","Association for Information Systems","17","2","0","1","2011","bwl"
"476752","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00265","Conceptualizing the Dynamic Strategic Alignment Competency","Association for Information Systems","12","4","0","9","2011","bwl"
"476753","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00435","Information Systems Solutions for Environmental Sustainability: How Can We Do More?","Association for Information Systems","17","8","0","7","2011","bwl"
"476754","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00426","Job Satisfaction in Agile Development Teams: Agile Development as Work Redesign","Association for Information Systems","17","4","0","11","2011","bwl"
"476755","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00255","Decision Factors for the Adoption and Continued Use of Online Direct Sales Channels among SMEs","Association for Information Systems","12","1","0","13","2011","bwl"
"476756","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00481","E-commerce Product Networks, Word-of-mouth Convergence, and Product Sales","Association for Information Systems","19","1","0","1","2011","bwl"
"476757","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00522","Is More Information Better? An Economic Analysis of Group-Buying Platforms","Association for Information Systems","19","1","0","1","2011","bwl"
"476758","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00443","Culture, Conformity, and Emotional Suppression in Online Reviews","Association for Information Systems","17","11","0","4","2011","bwl"
"476759","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00423","Big Data Research in Information Systems: Toward an Inclusive Research Agenda","Association for Information Systems","17","2","0","44","2011","bwl"
"476760","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00428","Unified Theory of Acceptance and Use of Technology: A Synthesis and the Road Ahead","Association for Information Systems","17","5","0","33","2011","bwl"
"476761","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00356","Grafting: Balancing Control and Cultivation in Information Infrastructure Innovation","Association for Information Systems","15","4","0","3","2011","bwl"
"476762","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00285","Examining Two Expectation Disconfirmation Theory Models: Assimilation and Asymmetry Effects","Association for Information Systems","13","2","0","10","2011","bwl"
"476763","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00302","Lateral Collinearity and Misleading Results in Variance-Based SEM: An Illustration and Recommendations","Association for Information Systems","13","7","0","87","2011","bwl"
"476764","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476765","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476766","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476767","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476768","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476769","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476770","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476771","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476772","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"476773","1536-9323","Journal of the Association for Information Systems","10.17705/1jais.00394","Rethinking Lurking: Invisible Leading and Following in a Knowledge Transfer Ecosystem","Association for Information Systems","16","4","0","3","2011","bwl"
"489076","0171-6468","OR Spectrum","10.1007/s00291-013-0355-2","Duality in fuzzy linear programming: a survey","Springer Nature","37","1","97","1","2015","bwl"
"489077","0171-6468","OR Spectrum","10.1007/s00291-013-0359-y","Editorial","Springer Nature","36","1","0","1","2014","bwl"
"489078","0171-6468","OR Spectrum","10.1007/s00291-016-0438-y","Editorial “Project Management and Scheduling”","Springer Nature","38","2","11","0","2016","bwl"
"489079","0171-6468","OR Spectrum","10.1007/s00291-011-0270-3","The single-day surgery scheduling problem: sequential decision-making and threshold-based heuristics","Springer Nature","34","2","29","19","2012","bwl"
"489080","0171-6468","OR Spectrum","10.1007/s00291-018-0510-x","Truck synchronization at single door cross-docking terminals","Springer Nature","34","2","21","0","2012","bwl"
"489081","0171-6468","OR Spectrum","10.1007/s00291-018-0526-2","Heuristic algorithms for the single allocation p-hub center problem with routing considerations","Springer Nature","34","2","66","0","2012","bwl"
"489082","0171-6468","OR Spectrum","10.1007/s00291-018-0508-4","Publisher Correction: Approaches for periodic inventory control under random production yield and fixed setup cost","Springer Nature","40","2","0","0","2018","bwl"
"489083","0171-6468","OR Spectrum","10.1007/s00291-016-0467-6","Coordinated pricing and inventory decisions for perishable products","Springer Nature","39","2","27","2","2017","bwl"
"489084","0171-6468","OR Spectrum","10.1007/s00291-016-0468-5","Public R&D project portfolio selection problem with cancellations","Springer Nature","39","3","24","1","2017","bwl"
"489085","0171-6468","OR Spectrum","10.1007/s00291-014-0385-4","Hedging demand and supply risks in the newsvendor model","Springer Nature","37","2","28","2","2015","bwl"
"489086","0171-6468","OR Spectrum","10.1007/s00291-011-0240-9","Auditors’ liability with overcompensation and reputation losses","Springer Nature","33","2","35","3","2011","bwl"
"489087","0171-6468","OR Spectrum","10.1007/s00291-016-0454-y","The multi-vehicle profitable pickup and delivery problem","Springer Nature","39","1","66","8","2017","bwl"
"489088","0171-6468","OR Spectrum","10.1007/s00291-014-0380-9","A revenue management problem with a choice model of consumer behaviour in a random environment","Springer Nature","37","2","22","3","2015","bwl"
"489089","0171-6468","OR Spectrum","10.1007/s00291-012-0290-7","OREX-J: towards a universal software framework for the experimental analysis of optimization algorithms","Springer Nature","35","3","35","0","2013","bwl"
"489090","0171-6468","OR Spectrum","10.1007/s00291-012-0295-2","Analysis of a multi-component periodic review inventory system in an assembly environment","Springer Nature","35","1","26","1","2013","bwl"
"489091","0171-6468","OR Spectrum","10.1007/s00291-015-0414-y","Machine scheduling in underground mining: an application in the potash industry","Springer Nature","38","2","55","3","2016","bwl"
"489092","0171-6468","OR Spectrum","10.1007/s00291-017-0481-3","The home health care problem with working regulations","Springer Nature","39","4","32","0","2017","bwl"
"489093","0171-6468","OR Spectrum","10.1007/s00291-013-0338-3","Model-based decision support for optimal brochure pricing: applying advanced analytics in the tour operating industry","Springer Nature","36","3","25","1","2014","bwl"
"489094","0171-6468","OR Spectrum","10.1007/s00291-013-0337-4","One-dimensional vehicle scheduling with a front-end depot and non-crossing constraints","Springer Nature","36","2","20","2","2014","bwl"
"489095","0171-6468","OR Spectrum","10.1007/s00291-016-0445-z","Dynamic lead time quotation under responsive inventory and multiple customer classes","Springer Nature","39","1","36","2","2017","bwl"
"489096","0171-6468","OR Spectrum","10.1007/s00291-015-0407-x","An application of value-based DEA to identify the best practices in primary health care","Springer Nature","38","3","55","4","2016","bwl"
"489097","0171-6468","OR Spectrum","10.1007/s00291-011-0257-0","Staffing a call center with uncertain non-stationary arrival rate and flexibility","Springer Nature","34","3","39","16","2012","bwl"
"489098","0171-6468","OR Spectrum","10.1007/s00291-012-0293-4","Dynamic routing in distinguishable parallel queues: an application of product returns for remanufacturing","Springer Nature","35","3","37","0","2013","bwl"
"489099","0171-6468","OR Spectrum","10.1007/s00291-012-0309-0","Risk–incentives trade-off and outside options","Springer Nature","35","4","21","6","2013","bwl"
"489100","0171-6468","OR Spectrum","10.1007/s00291-011-0246-3","How to park freight trains on rail–rail transshipment yards: the train location problem","Springer Nature","34","3","47","13","2012","bwl"
"489101","0171-6468","OR Spectrum","10.1007/s00291-012-0315-2","Acknowledgement to Referees","Springer Nature","35","1","0","0","2013","bwl"
"489102","0171-6468","OR Spectrum","10.1007/s00291-015-0394-y","A competitive solution for cooperative truckload delivery","Springer Nature","38","1","32","12","2016","bwl"
"489103","0171-6468","OR Spectrum","10.1007/s00291-012-0313-4","Detecting price thresholds in choice models using a semi-parametric approach","Springer Nature","36","1","39","3","2014","bwl"
"489104","0171-6468","OR Spectrum","10.1007/s00291-013-0330-y","A GRASP heuristic for slab scheduling at continuous casters","Springer Nature","36","3","24","2","2014","bwl"
"489105","0171-6468","OR Spectrum","10.1007/s00291-013-0347-2","Lower bounds for three-dimensional multiple-bin-size bin packing problems","Springer Nature","37","1","31","3","2015","bwl"
"489106","0171-6468","OR Spectrum","10.1007/s00291-017-0500-4","Two-stage stochastic, large-scale optimization of a decentralized energy system: a case study focusing on solar PV, heat pumps and storage in a residential quarter","Springer Nature","40","1","91","4","2018","bwl"
"489107","0171-6468","OR Spectrum","10.1007/s00291-015-0428-5","Collaborative planning in transportation","Springer Nature","38","1","6","0","2016","bwl"
"489108","0171-6468","OR Spectrum","10.1007/s00291-015-0426-7","Acknowledgement to Referees","Springer Nature","38","1","0","0","2016","bwl"
"489109","0171-6468","OR Spectrum","10.1007/s00291-013-0352-5","Editorial Special Issue on “Operations Research and Accounting in Supply Chain Coordination”","Springer Nature","35","4","0","0","2013","bwl"
"489110","0171-6468","OR Spectrum","10.1007/s00291-013-0353-4","Editorial special issue on “Robust and stochastic optimization in production systems and supply chain management”","Springer Nature","35","4","0","0","2013","bwl"
"489111","0171-6468","OR Spectrum","10.1007/s00291-012-0317-0","A dynamic dispatching and routing model to plan/ re-plan logistics activities in response to an earthquake","Springer Nature","36","2","22","21","2014","bwl"
"489112","0171-6468","OR Spectrum","10.1007/s00291-012-0291-6","Reducing ergonomic risks by job rotation scheduling","Springer Nature","35","3","35","17","2013","bwl"
"489113","0171-6468","OR Spectrum","10.1007/s00291-016-0446-y","When road trains supply freight trains: scheduling the container loading process by gantry crane between multi-trailer trucks and freight trains","Springer Nature","39","1","23","2","2017","bwl"
"489114","0171-6468","OR Spectrum","10.1007/s00291-014-0363-x","A heuristic, dynamic programming-based approach for a two-dimensional cutting problem with defects","Springer Nature","36","4","37","3","2014","bwl"
"489115","0171-6468","OR Spectrum","10.1007/s00291-015-0406-y","Financial Optimization: optimization paradigms and financial planning under uncertainty","Springer Nature","37","3","10","1","2015","bwl"
"489116","0171-6468","OR Spectrum","10.1007/s00291-017-0476-0","Employee substitutability as a tool to improve the robustness in personnel scheduling","Springer Nature","39","3","52","1","2017","bwl"
"489117","0171-6468","OR Spectrum","10.1007/s00291-018-0544-0","Route feasibility testing and forward time slack for the Synchronized Pickup and Delivery Problem","Springer Nature","39","3","21","0","2017","bwl"
"489118","0171-6468","OR Spectrum","10.1007/s00291-015-0397-8","Approximating multivariate Markov chains for bootstrapping through contiguous partitions","Springer Nature","37","3","41","2","2015","bwl"
"489119","0171-6468","OR Spectrum","10.1007/s00291-013-0319-6","Dynamic corporate social responsibility (CSR) strategies in oligopoly","Springer Nature","36","1","39","7","2014","bwl"
"489120","0171-6468","OR Spectrum","10.1007/s00291-013-0345-4","Using forecasts and managerial accounting information to enhance closed-loop supply chain management","Springer Nature","35","4","70","3","2013","bwl"
"489121","0171-6468","OR Spectrum","10.1007/s00291-011-0271-2","Tail nonlinearly transformed risk measure and its application","Springer Nature","34","4","27","4","2012","bwl"
"489122","0171-6468","OR Spectrum","10.1007/s00291-014-0367-6","Insights into clients’ choice in preventive health care facility location planning","Springer Nature","37","1","32","13","2015","bwl"
"489123","0171-6468","OR Spectrum","10.1007/s00291-017-0505-z","Outstanding reviewer award 2017","Springer Nature","40","1","0","0","2018","bwl"
"489124","0171-6468","OR Spectrum","10.1007/s00291-018-0531-5","Allocation planning in sales hierarchies with stochastic demand and service-level targets","Springer Nature America, Inc","40","1","17","0","2018","bwl"
"489125","0171-6468","OR Spectrum","10.1007/s00291-013-0332-9","Preference-based assignment of university students to multiple teaching groups","Springer Nature","36","3","18","1","2014","bwl"
"489126","0171-6468","OR Spectrum","10.1007/s00291-017-0475-1","Dynamic network DEA approach with diversification to multi-period performance evaluation of funds","Springer Nature","39","3","45","1","2017","bwl"
"489127","0171-6468","OR Spectrum","10.1007/s00291-018-0525-3","The recoverable robust stand allocation problem: a GRU airport case study","Springer Nature","39","3","35","0","2017","bwl"
"489128","0171-6468","OR Spectrum","10.1007/s00291-014-0364-9","Cyclic and non-cyclic crew rostering problems in public bus transit","Springer Nature","37","1","35","7","2015","bwl"
"489129","0171-6468","OR Spectrum","10.1007/s00291-016-0444-0","A non-autonomous optimal control model of renewable energy production under the aspect of fluctuating supply and learning by doing","Springer Nature","38","3","39","1","2016","bwl"
"489130","0171-6468","OR Spectrum","10.1007/s00291-014-0387-2","Acknowledgement to Referees","Springer Nature","37","1","0","0","2015","bwl"
"489131","0171-6468","OR Spectrum","10.1007/s00291-017-0491-1","Container supply with multi-trailer trucks: parking strategies to speed up the gantry crane-based loading of freight trains in rail yards","Springer Nature","37","1","19","1","2015","bwl"
"489132","0171-6468","OR Spectrum","10.1007/s00291-012-0285-4","Capacity management under uncertainty with inter-process, intra-process and demand interdependencies in high-flexibility environments","Springer Nature","35","1","59","2","2013","bwl"
"489133","0171-6468","OR Spectrum","10.1007/s00291-011-0249-0","A predictive decision-aid methodology for dynamic mitigation of influenza pandemics","Springer Nature","33","3","102","9","2011","bwl"
"489134","0171-6468","OR Spectrum","10.1007/s00291-011-0252-5","A disaster-severity assessment DSS comparative analysis","Springer Nature","33","3","57","7","2011","bwl"
"489135","0171-6468","OR Spectrum","10.1007/s00291-011-0254-3","The impact of supply chain visibility when lead time is random","Springer Nature","35","1","25","5","2013","bwl"
"489136","0171-6468","OR Spectrum","10.1007/s00291-016-0462-y","Omega-CVaR portfolio optimization and its worst case analysis","Springer Nature","39","2","58","2","2017","bwl"
"489137","0171-6468","OR Spectrum","10.1007/s00291-018-0527-1","A general storage model with applications to energy systems","Springer Nature America, Inc","39","2","53","0","2017","bwl"
"489138","0171-6468","OR Spectrum","10.1007/s00291-012-0297-0","Survey of methods to visualize alternatives in multiple criteria decision making problems","Springer Nature","36","1","89","42","2014","bwl"
"489139","0171-6468","OR Spectrum","10.1007/s00291-013-0339-2","A robust optimization approach to enhancing reliability in production planning under non-compliance risks","Springer Nature","35","4","32","3","2013","bwl"
"489140","0171-6468","OR Spectrum","10.1007/s00291-014-0379-2","Structure of risk-averse multistage stochastic programs","Springer Nature","37","3","40","4","2015","bwl"
"489141","0171-6468","OR Spectrum","10.1007/s00291-014-0386-3","Vehicle routing problems with loading constraints: state-of-the-art and future directions","Springer Nature","37","2","110","34","2015","bwl"
"489142","0171-6468","OR Spectrum","10.1007/s00291-011-0264-1","Optimization and simulation of traffic flows in the case of evacuating urban areas","Springer Nature","33","3","15","19","2011","bwl"
"489143","0171-6468","OR Spectrum","10.1007/s00291-015-0389-8","Sample average approximation under non-i.i.d. sampling for stochastic empty container repositioning problem","Springer Nature","37","2","29","4","2015","bwl"
"489144","0171-6468","OR Spectrum","10.1007/s00291-012-0284-5","Integrated planning of loaded and empty container movements","Springer Nature","35","2","50","35","2013","bwl"
"489145","0171-6468","OR Spectrum","10.1007/s00291-015-0415-x","Perfect competition vs. strategic behaviour models to derive electricity prices and the influence of renewables on market power","Springer Nature","38","3","40","1","2016","bwl"
"489146","0171-6468","OR Spectrum","10.1007/s00291-011-0276-x","Acknowledgement to Referees","Springer Nature","34","1","0","0","2012","bwl"
"489147","0171-6468","OR Spectrum","10.1007/s00291-011-0275-y","Polling systems with batch service","Springer Nature","34","3","25","2","2012","bwl"
"489148","0171-6468","OR Spectrum","10.1007/s00291-014-0372-9","Stochastic linear programming with a distortion risk constraint","Springer Nature","36","4","26","3","2014","bwl"
"489149","0171-6468","OR Spectrum","10.1007/s00291-012-0288-1","Health care operations management","Springer Nature","34","2","0","2","2012","bwl"
"489150","0171-6468","OR Spectrum","10.1007/s00291-015-0422-y","Transportation interval situations and related games","Springer Nature","38","1","28","6","2016","bwl"
"489151","0171-6468","OR Spectrum","10.1007/s00291-015-0417-8","Checking and adjusting order-consistency of linguistic pairwise comparison matrices for getting transitive preference relations","Springer Nature","38","3","53","6","2016","bwl"
"489152","0171-6468","OR Spectrum","10.1007/s00291-015-0404-0","Models and Lagrangian heuristics for a two-level lot-sizing problem with bounded inventory","Springer Nature","37","4","48","5","2015","bwl"
"489153","0171-6468","OR Spectrum","10.1007/s00291-017-0478-y","The benefits of incorporating utility dependencies in finite mixture probit models","Springer Nature","39","3","52","1","2017","bwl"
"489154","0171-6468","OR Spectrum","10.1007/s00291-016-0459-6","A comparison of semiparametric and heterogeneous store sales models for optimal category pricing","Springer Nature","39","2","87","3","2017","bwl"
"489155","0171-6468","OR Spectrum","10.1007/s00291-013-0349-0","A stochastic programming approach to determine robust delivery profiles in area forwarding inbound logistics networks","Springer Nature","35","4","46","4","2013","bwl"
